PG.Pvalue,PG.ProteinLabel,PG.ProteinGroups,PG.Genes,[1] Hek293_control_invivo_1.raw.PG.Quantity,[2] Hek293_control_invivo_2.raw.PG.Quantity,[3] Hek293_control_invivo_3.raw.PG.Quantity,[4] Hek293_XO44_invivo_1.raw.PG.Quantity,[5] Hek293_XO44_invivo_2.raw.PG.Quantity,[6] Hek293_XO44_invivo_3.raw.PG.Quantity,[7] HeLa_control_invivo_1.raw.PG.Quantity,[8] HeLa_control_invivo_2.raw.PG.Quantity,[9] HeLa_control_invivo_3.raw.PG.Quantity,[10] HeLa_XO44_invivo_1.raw.PG.Quantity,[11] HeLa_XO44_invivo_2.raw.PG.Quantity,[12] HeLa_XO44_invivo_3.raw.PG.Quantity
0.0020227348066456843,DHYS_HUMAN,P49366,DHPS,89.47160339355469,93.9839859008789,82.2482681274414,1160.200927734375,1006.3223876953125,960.8082275390625,55.43952560424805,63.58258056640625,93.70878601074219,764.9409790039062,893.1040649414062,1373.243408203125
1.2971514259900688E-06,TCPG_HUMAN,P49368,CCT3,2469.73974609375,2320.979736328125,2239.71728515625,25821.45703125,20862.701171875,24005.935546875,2001.9632568359375,2053.299072265625,2563.137939453125,23923.9140625,24387.9140625,33397.1640625
1.073064735700338E-06,RM19_HUMAN,P49406,MRPL19,106.54877471923828,108.99639892578125,83.66212463378906,1676.1373291015625,1379.1475830078125,1741.6141357421875,243.04356384277344,178.109130859375,211.6056365966797,2842.845703125,2604.66796875,3980.61962890625
2.0652651342101085E-06,EFTU_HUMAN,P49411,TUFM,2512.47412109375,2200.994873046875,2196.308837890625,30084.884765625,25562.935546875,31335.837890625,3067.6474609375,2297.359619140625,2658.996337890625,30985.580078125,26262.611328125,41194.03515625
2.888188944223293E-06,AL7A1_HUMAN,P49419,ALDH7A1,747.806640625,645.6485595703125,633.3929443359375,8766.2265625,7054.361328125,8704.68359375,682.1808471679688,493.3785705566406,657.62646484375,7057.1298828125,6500.12548828125,10084.4931640625
4.334669470192332E-05,UB2R1_HUMAN,P49427,CDC34,139.694091796875,85.91944885253906,81.3193359375,1116.0899658203125,710.08447265625,917.6065673828125,80.83826446533203,115.43402099609375,152.73109436035156,1746.5701904296875,1489.3212890625,2308.122314453125
0.004032775244161559,INPP_HUMAN,P49441,INPP1,13.836348533630371,32.57270431518555,11.383927345275879,198.93905639648438,101.65545654296875,195.4791259765625,26.33774185180664,15.899307250976562,21.835634231567383,165.99961853027344,165.056396484375,215.8930206298828
8.365925390820188E-05,CY561_HUMAN,P49447,CYB561,92.08189392089844,45.969482421875,NaN,97.74962615966797,58.792884826660156,369.1501770019531,100.96759033203125,NaN,34.81665802001953,650.9718627929688,1144.3087158203125,2945.937744140625
2.4129698890379813E-07,CENPF_HUMAN,P49454,CENPF,82.90950012207031,76.93231201171875,62.59375762939453,931.6514282226562,865.5574951171875,916.9712524414062,118.0455551147461,91.28227233886719,103.26116943359375,1236.1885986328125,1206.0472412109375,1527.6168212890625
0.0006333174613381833,SRP09_HUMAN,P49458,SRP9,267.7820739746094,370.7123107910156,211.54644775390625,2420.629150390625,1969.521240234375,2933.05859375,229.8242950439453,408.21441650390625,248.64491271972656,3048.148681640625,2906.1767578125,4210.82080078125
1.879994953643214E-07,UBE2A_HUMAN,P49459,UBE2A,147.30909729003906,158.46856689453125,218.7579803466797,1828.73291015625,1270.01806640625,1461.3123779296875,99.75881958007812,146.5281982421875,185.55162048339844,1354.5030517578125,1253.7181396484375,1782.7103271484375
